stop_code,stop_id,stop_lat,stop_lon,stop_name,zone_id
BF6CC9A5,14401,28.686970,77.254360,Tisra Pushta,14401
5795F285,14402,28.708325,77.256583,Khajoori Khaas,14402
35959445,14403,28.735816,77.251175,Vijay Vihar,14403
8AE0F402,14404,28.734000,77.245767,Anpurna Mandir Sonia Vihar,14404
C0BCA3AC,14405,28.746955,77.245403,Sabha Pur More,14405
0C66594C,14406,28.732037,77.170852,C-D Block Jahangir Puri,14406
A10E2ECE,14407,28.719468,77.222783,gali no. 5 wazira bad jagatpur xing,14407
741CF036,14408,28.649700,77.245800,Shanti Vana,14408
1869E344,14409,28.651360,77.252600,Geeta Colony Road Crossing,14409
A321390E,14410,28.652590,77.262652,SDM Office,14410
D7CA124B,14411,28.651750,77.266630,Geeta Colony,14411
D2756774,14412,28.655157,77.264123,Shamshan Ghat,14412
715C23C2,14413,28.663003,77.263153,Yamuna Bridge East,14413
AC6F5496,14414,28.670850,77.262183,Dharampura,14414
F94EFDBF,14415,28.677236,77.292495,kabul nagar,14415
37AEF6F6,14416,28.682207,77.292327,Balbir Nagar,14416
3D2BC5C4,14417,28.684716,77.292104,bhagwanpur khera,14417
5CDC9B13,14418,28.701300,77.288400,B R Ambedkar College (Loni Road Xing),14418
5959666D,14419,28.662630,77.258160,Kailash Nagar Pusta,14419
CD5B81AE,14420,28.658350,77.261900,Gandhi Nagar Pusta,14420
24CE77F9,14421,28.655633,77.263988,Shamshan Ghat,14421
2367E1AD,14422,28.647892,77.243100,subhash park xing,14422
22D0A20A,14423,28.553408,77.299311,Noor Masjid,14423
370236D7,14424,28.629168,77.220891,Super Bazar Conn. Place,14424
1ABDAD89,14425,28.659391,77.318395,Mausam Vihar,14425
FC064117,14426,28.677875,77.323056,Govt School Dilshad Garden,14426
5DF36EA3,14427,28.676150,77.321300,Shahdara Border,14427
A7E83DB2,14428,28.554735,77.265403,Modi Mills,14428
A54171FE,14429,28.609483,77.279018,CPWD Office,14429
5CB0BD26,14430,28.615734,77.284433,Samas Pur Jagir,14430
7BFECC43,14431,28.616823,77.317696,Kalyan Puri Terminal,14431
087A8E00,14432,28.629427,77.277322,Laxmi Nagar Xing,14432
B951C57A,14433,28.603347,77.302388,Trilokpuri 27/31 block,14433
51F0F0AA,14434,28.640024,77.238077,Delhi Gate (JLN Marg),14434
8F34D655,14435,28.617061,77.313665,khivhri pur village corner,14435
537B28B5,14436,28.623069,77.158174,isar,14436
9E2CCFC2,14437,28.639172,77.269322,Kishan Kunj,14437
1D293BBD,14438,28.663200,77.320200,Ram Prastha Temple,14438
71484EBB,14439,28.647792,77.303066,Amar Joyti Hospital,14439
132EC14B,14440,28.642755,77.177665,RAJENDER PLACE METRO STATION,14440
934F4A05,14441,28.665557,77.274176,Lal Quarter,14441
B1EAB1C1,14442,28.672448,77.276119,Krishna Nagar,14442
04DB2008,14443,28.624000,77.309430,Vinod Nagar,14443
1C89352F,14444,28.602812,77.323732,Vasundhra Enclave Sports Complex,14444
1B51127B,14445,28.624100,77.309610,Vinod Nagar,14445
56FBFB6D,14446,28.573580,77.328330,Noida Sector 27 Market,14446
6C0AE30E,14447,28.580490,77.275080,Toll Road Corner,14447
2C7A49D5,14448,28.574970,77.304510,Yamuna Bridge West,14448
7D24CDCC,14449,28.573190,77.306090,DND Border Toll Bridge Plaza,14449
C707D1EC,14450,28.573980,77.313630,BHEL Power Station,14450
2004AA51,14451,28.575560,77.316100,Noida Depot,14451
E8BA877F,14452,28.580092,77.322280,Noida Sec-26 Market,14452
816D8CC9,14453,28.568420,77.348080,Shashi Chowk Sec 36,14453
E7C42BD7,14454,28.573020,77.353550,Noida Degree College,14454
A00CD13C,14455,28.574860,77.356070,Noida City Center Metro Station Sec-32,14455
18F0F192,14456,28.610330,77.372950,Mamura Village West Corner,14456
7BD2D779,14457,28.615190,77.373510,RO App- Sec-62-64 Noida,14457
77F37F42,14458,28.619640,77.373930,Forist Hospital,14458
5CB19698,14459,28.623740,77.374380,Neelkanth Apptt-Sec-62,14459
7DAF7E17,14460,28.629870,77.374370,Noida Sec 62 (Eletronic City),14460
A0B4DBAC,14461,28.705350,77.195850,Malik Pur Vill,14461
BA5573BC,14462,28.698640,77.282940,Vijay Park / Kabir Nagar,14462
13B246FB,14463,28.689360,77.295650,Hardev Puri,14463
E4ED5CC8,14464,28.645700,77.317200,ISBT Anand Vihar,14464
C4C33BE7,14465,28.546167,77.195583,HAUZ KHAS TERMINAL,14465
156C0163,14466,28.669300,77.281300,Bihari Colony/Kanti Nagar,14466
0B994E40,14467,28.687123,77.277394,Babar Pur Terminal,14467
C830320E,14468,28.590346,77.220414,Lodhi Garden / Mousam Bhawan,14468
8A0F7B34,14469,28.695928,77.315252,Nathu Chowk,14469
08A957C3,14470,28.613617,77.239183,National Stadium,14470
28E2740E,14471,28.617767,77.240467,Pragati Maidan Gate 5,14471
F4F65A4C,14472,28.615015,77.284043,Samas Pur Jagir,14472
DBC89525,14473,28.583090,77.263951,Samas Pur Village,14473
6D24CAC3,14474,28.598895,77.277125,patpar ganj,14474
47FB0A5E,14475,28.646083,77.240400,Darya Ganj,14475
02484CB0,14476,28.612200,77.282100,Pusta Crossing,14476
1DB21B84,14477,28.614643,77.284503,Delhi Police Appartments,14477
6D403FF4,14478,28.605892,77.288232,Mayur Vihar Phase 1 X-ing,14478
EA61D35D,14479,28.597142,77.291962,Samachar Appartments,14479
DB72D3E5,14480,28.591983,77.295168,Mayur Palace,14480
269FF3EA,14481,28.584280,77.300770,Hindon Regulator(BRD),14481
8969E50A,14482,28.582733,77.302260,Mayur Kunj,14482
4859BD5E,14483,28.584650,77.308270,Sec 14 Noida,14483
432FA542,14484,28.586065,77.311007,Sec 15 Noida Metro Station,14484
DB82250F,14485,28.582850,77.313440,Naya Bans,14485
FB0C6926,14486,28.580700,77.315400,Noida Sec 3,14486
FAE55056,14487,28.567530,77.346330,Noida Sector 36,14487
DE302A5C,14488,28.572200,77.352540,Noida Sec 39,14488
5021BCBA,14489,28.579730,77.362550,Noida Sector 34,14489
B705FBD9,14490,28.582490,77.366650,Noida Sec-35-51,14490
3DEC6A97,14491,28.621017,77.285233,Ganesh Nagar,14491
6B728FE4,14492,28.562110,77.338878,Shashi Chowk,14492
ED1AA8B2,14493,28.594710,77.372530,Noida Sector-71 More,14493
37DA787A,14494,28.624610,77.374410,Bajitpur Village,14494
971F855F,14495,28.620603,77.300298,Mayur Vihar Phase-2 Market,14495
7395DBB7,14496,28.621872,77.295142,Government M S,14496
C94F0883,14497,28.620018,77.301053,Mayur Vihar P 2 P A,14497
8E415F4A,14498,28.614071,77.242678,National Stadium,14498
213CE943,14499,28.607834,77.277998,Baba B D Ashrm,14499
E36AA3B0,14500,28.608320,77.278570,Cpwd Office,14500
D8F3BF5B,14501,28.613015,77.282075,Pusta X-Ing,14501
C44EE93C,14502,28.603132,77.289213,Mayur Vihar Phase-1 X-Ing,14502
B9C22E7F,14503,28.585843,77.310783,Sec 15 Noida Metro Station,14503
46B32F87,14504,28.580700,77.315000,Noida Sec 3,14504
09634657,14505,28.672783,77.277150,Welcome Metro Station,14505
1D06C742,14506,28.639324,77.291756,preet vihar,14506
E4DC53FC,14507,28.676117,77.271317,Zafrabad,14507
3756B528,14508,28.565967,77.230600,Andrews Ganj,14508
4C5D6887,14509,28.613078,77.297093,highland appartment,14509
4421D3B5,14510,28.605494,77.297675,mayur vihar ph-1 terminal,14510
5243C497,14511,28.617051,77.317703,Kalyan Puri Terminal,14511
80D1B31F,14512,28.612917,77.137350,COD Ring Road,14512
F06E0492,14513,28.583651,77.173280,Moti  Bagh,14513
7DAD5557,14514,28.576360,77.303530,Toll Bridge Corner,14514
E566C2B5,14515,28.589540,77.334900,Noida Sec 10 / 21,14515
6096076D,14516,28.596300,77.362450,Kanchan Janga Apartment,14516
9720CB95,14517,28.600460,77.368030,U-Flex / Royal tower,14517
6A2AA201,14518,28.609920,77.372230,Mamura Chowk,14518
689FFA0E,14519,28.615140,77.373120,RO App Sec-62/64,14519
2F6E01FF,14520,28.619180,77.373640,Fortige Hospital,14520
FCA1ADAB,14521,28.623620,77.374080,Neelkanth Apptt Sec. 62,14521
406FD18D,14522,28.556453,77.094688,Air Traffic Control (ATC),14522
058C9B61,14523,28.545300,77.120890,Radission Hotel,14523
55F260BE,14524,28.599680,77.349410,Sector 22 H Block,14524
F5F61AB7,14525,28.603242,77.329640,Mayur Vihar Phase 3 X-ing BDR.,14525
E2FF5D54,14526,28.546603,77.306914,Okhla Ext A Fe,14526
6C17667A,14527,28.622280,77.240600,supreme court metro station,14527
9F316D70,14528,28.645120,77.099417,Vishnu Garden,14528
A1426439,14529,28.605660,77.225860,Kota House,14529
1A80337E,14530,28.644561,77.100867,Vishnu Garden,14530
6E6876E2,14531,28.643454,77.104866,Shyam Nagar,14531
E83A2A28,14532,28.567353,77.246695,Mcd Office,14532
254C0E47,14533,28.574633,77.245956,Delhi Jal B Ln,14533
C415A3D5,14534,28.523659,77.263433,Tughlkabad Extn.,14534
236C736D,14535,28.512833,77.238416,Devoli Road X,14535
C76F8DD3,14536,28.558250,77.218400,Neeti Bagh,14536
9B48A2E6,14537,28.565550,77.235150,moolchand hospital,14537
DD48A2DA,14538,28.555070,77.223610,Sadiq Nagar,14538
6076A222,14539,28.543003,77.231305,Panchsheel Enclave,14539
424F98FD,14540,28.657700,77.237100,Red Fort,14540
C1EF2DFD,14541,28.547010,77.252510,Paras Cinema,14541
2A009C19,14542,28.516100,77.224850,DIPSAR College of Pharmacy,14542
AA0801C1,14543,28.559325,77.261500,S.N.P. Depot,14543
CD085262,14544,28.520691,77.202182,Said ul zeb village,14544
D349CD4E,14545,28.526717,77.186378,Mehrauli,14545
0B08BDAC,14546,28.623883,77.240933,Supreme Court / Pragati Maidan Metro Station,14546
C88B4303,14547,28.535200,77.263500,Govindpuri No.3,14547
EFAA854F,14548,28.629003,77.217040,Regal,14548
1F17A814,14549,28.534009,77.275118,D block Okhla Phase II,14549
CE895BDB,14550,28.591633,77.223562,Loni Road Xing,14550
B3D97234,14551,28.541268,77.255785,Db C Kalkaji,14551
505AC924,14552,28.513926,77.234095,Devli Xing,14552
6D25BA5B,14553,28.707567,77.178236,Azad Pur Terminal,14553
08DC647D,14554,28.639230,77.292280,Swasthya Vihar,14554
C3712D99,14555,28.560070,77.334780,Noida Sec-44,14555
7CADA718,14556,28.558150,77.330000,Amity  International School,14556
44E3F491,14557,28.554170,77.322050,MahaMaya Flyover West,14557
CF2702BB,14558,28.550830,77.318230,Pusta No.-9,14558
215F8BBB,14559,28.549180,77.316280,Yamuna Bridge East Check Post,14559
A5401595,14560,28.535800,77.286180,Sarita Vihar Xing,14560
E34317B5,14561,28.532250,77.287133,Sarita Vihar,14561
8FECC599,14562,28.498100,77.302180,Jaitpur Crossing,14562
AE56FF10,14563,28.570480,77.327550,Atta Chowk,14563
1D951911,14564,28.560220,77.334630,Noida Sec-44,14564
04E7CEE8,14565,28.602051,77.240726,Sunder Nagar Market,14565
E7532D01,14566,28.533898,77.246308,gr-kailash part-2,14566
91C93253,14567,28.701492,77.226901,Majnu Ka Tila,14567
C0D9CD46,14568,28.694102,77.227820,Raksha Vigyan Kendra,14568
26E2B1F2,14569,28.565297,77.247779,Lajpat Nagar Ring Road,14569
50FA7F84,14570,28.557903,77.239457,jamrood pur,14570
87D57DFB,14571,28.587833,77.170333,Satya Niketan,14571
9D17A4F7,14572,28.570652,77.172891,R K Puram Sec-7,14572
6A3619D7,14573,28.694850,77.107730,Police Line,14573
0039066F,14574,28.691776,77.107895,Bal Bharti School P R,14574
7F8952EE,14575,28.691692,77.111769,Tarun Enclave,14575
923D0759,14576,28.690253,77.120677,Parvana R Xing,14576
F4E07A92,14577,28.683877,77.128762,Raja Park,14577
8B966D13,14578,28.569954,77.172963,R K Puram Sec 10,14578
45B9312B,14579,28.566800,77.176200,Mohan Singh Market,14579
FAADDB9A,14580,28.555517,77.176717,Munirka DDA Flats,14580
6E312152,14581,28.549266,77.180460,JNU,14581
150E63FA,14582,28.674967,77.131617,Shivaji Park,14582
639B162A,14583,28.573477,77.173611,R K P S V S 7,14583
7AF0ADAE,14584,28.568908,77.243825,lajpat nagar double story,14584
4B7DE3EA,14585,28.572698,77.245650,Mcd Office,14585
B0C4F490,14586,28.553340,77.299220,Noor Masjid,14586
61D792E0,14587,28.559630,77.273876,jhulena village,14587
4F77BAA3,14588,28.558311,77.272286,Modi Floor Mills,14588
D8D5549A,14589,28.554500,77.265670,Modi Mills,14589
532B4623,14590,28.646760,77.318000,Anand Vihar ISBT Main Road,14590
AF15C34C,14591,28.519509,77.254509,Guru Ravidass Marg,14591
BC63D7FA,14592,28.663870,77.303650,Suraj Mal Park,14592
3E5DBF4F,14593,28.511610,77.257791,Tuglakabad F,14593
93DA0717,14594,28.647971,77.193289,Old Rajendra Nagar Market,14594
3C7A9915,14595,28.534941,77.253533,shivalik aptt.,14595
A31C2F15,14596,28.514917,77.252817,Majeedia Hospital,14596
17149FD4,14597,28.518107,77.256429,hamdarad nagar,14597
138AAEAE,14598,28.604396,77.269608,CWG Village / PWD Office,14598
3400A574,14599,28.610820,77.354700,Khora Cly Labour Chowk,14599
257A765E,14600,28.610800,77.359850,Noida Sec 58,14600
5C499D26,14601,28.610270,77.367830,Noida Sec 59/62,14601
5BF828CF,14602,28.532960,77.230570,Sheikh Sarai More,14602
CA1D5E49,14603,28.524840,77.216863,Mandir Marg Crossing,14603
6555E281,14604,28.568100,77.208600,Safderjung Hospital,14604
31C01FAD,14605,28.526032,77.187856,Feroz S Road,14605
41D688C8,14606,28.500066,77.184343,Chhattarpur,14606
4F4B1E20,14607,28.500105,77.184339,Chhattarpur Mandir,14607
9CF433CF,14608,28.504980,77.173950,Chhattarpur More,14608
E1BD87BE,14609,28.497958,77.184564,Chhatarpur Extension,14609
56551C4D,14610,28.495810,77.184790,Rajpur Xing,14610
32A1A655,14611,28.493119,77.184851,Nanda Hospital,14611
DA58B197,14612,28.484276,77.186141,Satbari Village,14612
FEB6ED01,14613,28.475433,77.187431,Mallu Farm,14613
B7EF051E,14614,28.466973,77.186760,Chandan Holla,14614
E3B1D1F9,14615,28.463560,77.186480,Shani Dham Mandir,14615
3A12B95D,14616,28.459600,77.184910,Fatehpur Beri,14616
0C8FF9D2,14617,28.461982,77.185406,Harasawroop Colony,14617
09A66B95,14618,28.456992,77.184051,Dera More,14618
95ECBCDD,14619,28.432031,77.181352,Bhati Kalan More,14619
3797C49B,14620,28.429577,77.185388,Bhati Kalan More,14620
5291BB5B,14621,28.427524,77.189019,Pahari Area,14621
1419C9D0,14622,28.417071,77.191509,Jheer Khore Temple,14622
4572F906,14623,28.519664,77.254580,Guru Rabidas M,14623
2E66B53F,14624,28.541262,77.255857,Db C Kalkaji,14624
36017CF9,14625,28.554233,77.177131,DDA FLATS MUNIRKA,14625
3CC2AD86,14626,28.575481,77.172381,R. K. Puram Sec-12,14626
2F41BAED,14627,28.507217,77.278916,okhla xing,14627
892D2D94,14628,28.546895,77.252638,Paras Cinema,14628
29DB9338,14629,28.581577,77.174174,MOTI BAGH,14629
7A52099D,14630,28.568301,77.189382,Netaji Nagar,14630
A7751604,14631,28.579550,77.192280,I Block S N,14631
DCF13E46,14632,28.579433,77.208200,INA Market,14632
3C46B476,14633,28.576923,77.210370,Safdarjung Terminal,14633
3C1E560D,14634,28.573500,77.209500,Kidwai Nagar,14634
2233D79C,14635,28.527210,77.232350,P.S. Madan Gir,14635
6360E3BB,14636,28.528183,77.231414,Ambedkar Nagar Sec-4 virat Cinema,14636
0E7B35E3,14637,28.448597,77.183571,dera village,14637
A91B063E,14638,28.501347,77.166400,New Mangla P,14638
C9036DFB,14639,28.498394,77.159612,Sultan Pur,14639
44F83662,14640,28.495376,77.152928,Modern Batta,14640
2F8BA0BE,14641,28.493430,77.148680,ghitorani village,14641
823CEFDD,14642,28.488980,77.138230,ghitorani school,14642
1B25A253,14643,28.487630,77.135430,GHOGA AIR FORCE STATION,14643
C81ABA87,14644,28.484572,77.130736,Rrc Station,14644
2D6465A8,14645,28.476960,77.130450,Aya Nagar,14645
829BDDB2,14646,28.480230,77.125310,Aya Nagar Xing,14646
737624BE,14647,28.484755,77.160775,Gadai Pur,14647
FEA76EF8,14648,28.476628,77.158400,Govind Sadan,14648
EDDAA0C9,14649,28.464478,77.151250,Jona Pur,14649
6FD386A0,14650,28.457025,77.147330,Pahari Mandir,14650
8C1ECB96,14651,28.441602,77.144432,Mandi Village,14651
DD78FDD8,14652,28.623655,77.219050,Western Court,14652
579C2309,14653,28.543030,77.231110,Panchsheel Enclave,14653
10C2002A,14654,28.555100,77.223000,Sadiq Nagar,14654
4EDD2519,14655,28.590460,77.223830,Lodhi Road Crossing,14655
A6F9BB5D,14656,28.642450,77.182609,rajinder nagar market,14656
606AFD26,14657,28.625506,77.162239,dashghera,14657
5C3D5BE0,14658,28.626212,77.153502,air pusa,14658
9EE60C75,14659,28.515590,77.246912,Hamdrad nagar,14659
ACC7C0D5,14660,28.632583,77.223050,Super Bazar,14660
8D221F48,14661,28.538900,77.209100,Begum Pur,14661
ACCD7ABE,14662,28.513732,77.234753,Devoli Road X,14662
6795C316,14663,28.515290,77.247112,Hamdrad nagar,14663
F1D7F830,14664,28.443046,77.199935,vyas bhawan,14664
0677C9F5,14665,28.429101,77.215818,Check Post,14665
F48E528D,14666,28.505206,77.173725,Chhattarpur X,14666
00EBAA8A,14667,28.524673,77.193345,Qutub Minar Metro Station,14667
FA06592E,14668,28.566027,77.229627,Andrews Ganj,14668
AC91EBD4,14669,28.569800,77.186000,Hyatt Hotel (GAIL),14669
7F9CEE6F,14670,28.574990,77.177950,ARADHNA ENCLAVE,14670
E054EEFE,14671,28.663517,77.131133,Guru Hari Kishan Nagar,14671
AA75CB61,14672,28.658101,77.109611,Nihal Vihar Xing,14672
AEF560B6,14673,28.652685,77.088089,Sayed Nangloi,14673
4D3C7877,14674,28.574788,77.264174,Meera Bai Polytechnic,14674
6D7EB1C9,14675,28.529012,77.190840,Lado Sarai Crossing,14675
0078AC3C,14676,28.517710,77.189200,jain mandir,14676
46885FF2,14677,28.509360,77.172410,Desu Office,14677
75354E86,14678,28.511424,77.166787,Sec-A Vasant Kunj,14678
09394FBC,14679,28.512759,77.165658,Vasant Kunj Terminal,14679
B5F18E96,14680,28.544730,77.121210,Raddison Hotel,14680
563EAD53,14681,28.549300,77.104590,Santoor Hotel,14681
B03196AB,14682,28.556240,77.094928,Air Traffic Control,14682
8DCE3FE8,14683,28.564700,77.178300,R K Puram Sec-1,14683
CCBB938D,14684,28.499013,77.183343,Chhatarpur Extension,14684
AF49E1C1,14685,28.511800,77.166680,Vasant Kunj Sec-A,14685
AF271DC3,14686,28.553907,77.131687,Mahipal Pur Extension,14686
D8A1B89F,14687,28.536517,77.124456,mile stone,14687
01E1576B,14688,28.535142,77.111299,Rajokari Xing,14688
1C48B7B2,14689,28.525736,77.100733,Shiv Murti-II,14689
78BBCD12,14690,28.530194,77.095589,orchid hotel,14690
EF154FA2,14691,28.528339,77.071044,Kapashera Vill 1,14691
0C8698F7,14692,28.529794,77.066842,Pushpan Jali,14692
0CE2B705,14693,28.533348,77.060053,Bijwason School,14693
33F1EA43,14694,28.532557,77.053457,Bijwason Vill,14694
3CD9B5CE,14695,28.532630,77.053718,Bijwason Flyover after Bridge,14695
CB4DB0CC,14696,28.532703,77.053978,Bamnoli,14696
F8908031,14697,28.535189,77.045197,Desu Power House,14697
0EA0E1B4,14698,28.543225,77.013341,Check Post,14698
67F40A82,14699,28.566267,77.000283,Chhawla School,14699
95E50F97,14700,28.577960,76.996467,Jhatikara Xing,14700
8947A240,14701,28.604101,76.984668,ROSHAN PURA,14701
BDD5F751,14702,28.591223,76.993137,Najaf Garh Delhi Gate,14702
5A1D1FE3,14703,28.664440,77.052583,Nilothi Crossing,14703
9CFD0C25,14704,28.667609,77.055311,RAM NAGAR COLONY BQS,14704
E7E28D7B,14705,28.568067,76.999674,Chhawala Camp,14705
8F03C6B8,14706,28.614614,76.978024,Najafgarh Terminal,14706
D53D649B,14707,28.540263,77.240093,Greater K Ii E Block,14707
EE40C9B0,14708,28.680970,77.327900,Seemapuri,14708
15D64FDC,14709,28.628080,77.318800,National Highway Xing,14709
A392C986,14710,28.625279,77.312152,Khichri Pur NH-24,14710
E53F0CF1,14711,28.619183,77.293924,Sanjay Lake NH-24,14711
69898827,14712,28.617044,77.287744,Patpar Ganj Flyover,14712
0F0846B5,14713,28.579737,77.214492,Sri Niwas Puri,14713
1D2A125B,14714,28.646960,77.317879,Anand Vihar ISBT Main Road,14714
7E0FBEB2,14715,28.641750,77.316033,Gazipur Depot,14715
3ECFD723,14716,28.568226,77.223225,South Extension-2,14716
735507B8,14717,28.542000,77.118283,Rangpuri,14717
1A73E0C3,14718,28.522753,77.082855,Kapashera Border,14718
DD7E2DEE,14719,28.564883,77.188917,Mohammadpur Village,14719
34E71E63,14720,28.577950,77.198960,Sarojini Nagar Market,14720
C5ABBF7D,14721,28.556600,77.216880,K N College,14721
F8F489BD,14722,28.555450,77.219100,Gargi College,14722
4816EDBB,14723,28.515280,77.228360,Ambedkar Nagar Depot,14723
3F4FA4C7,14724,28.518780,77.250524,tughlaka bad vilage,14724
A3DB9317,14725,28.568300,77.223230,South Ext Kotla Petrol Pump,14725
A3CFA134,14726,28.580400,77.180200,Moti Bagh 1,14726
0EF7128E,14727,28.681725,77.075935,Shoping C P V,14727
FEA3BB9F,14728,28.548512,77.257157,Nehru Place Terminal,14728
B300A57B,14729,28.568921,77.213199,AIIMS,14729
BD2CCE99,14730,28.569859,77.186144,R K Puram M,14730
4CB87C63,14731,28.636380,77.130110,MAYA PURI DEPOT,14731
6A1FA81F,14732,28.667135,77.116151,Mother Dairy Paschim Puri,14732
C203A95D,14733,28.669059,77.093355,power house,14733
9353E65F,14734,28.682000,77.069317,Sultanpuri Crossing,14734
F708516F,14735,28.607233,77.141444,Brar Square,14735
C9BEB6A0,14736,28.696525,77.093170,Mangol Puri D Block,14736
3530163E,14737,28.687632,77.091057,Q Block Mangolpuri,14737
18369266,14738,28.700821,77.075264,Sultanpuri Machhi Market,14738
EA740098,14739,28.579732,77.213594,SAFDAR JANG TERM.,14739
8CE22B4C,14740,28.574080,77.151680,Signal Enclave,14740
7D1ABBB2,14741,28.528523,77.071399,Pushpanjali (Farm),14741
14D59EAB,14742,28.547487,77.009427,BSF Staff Quarter,14742
F0753928,14743,28.561419,77.001919,Chhawla Village,14743
28A2CE6D,14744,28.609532,76.983396,PS Najaf Garh,14744
72D5D326,14745,28.556992,77.180267,R.K. Puram Sec 5,14745
C11E4D29,14746,28.522252,77.098625,Shiv Murti -2,14746
87B43F6C,14747,28.623735,77.212953,air,14747
3C8127DA,14748,28.617693,77.211055,Red Cross Road,14748
945D3375,14749,28.596593,77.223386,lodhi estate,14749
E0339164,14750,28.584325,77.227216,mehar chand market,14750
